united-airlines, Flight Attendant, 21st august year wife fly united heathrow chicago booked early july. soon online check opened found five seats left meant separated flight. rest allocated 24hr opening time? night due fly received text message say flight cancelled. whilst route lhr text arrived telling us check normal. united desk told bussed hotel night. best compensation offer economy plus instead economy seats. flight food appalling. drinks served jugs carried gangways unprofessional style unprofessional stewardesses. arrival chicago thought problems . whilst washington went dulles airport see united supervisor ensure sit together return flight 11th september. system not allow print boarding cards seat allocations 24hrs departure printed boarding cards wrote seat numbers cards. return journey arrived good time chicago checked boarded aircraft time find given economy plus seats. start time came went announcement made electrical fault existed. waited eventually delay approx. 1.5 hours off back blighty. flight night unpleasant due aircraft cold made sleeping almost impossible. altogether not good experience.
united-airlines, Flight Booking Problems, two years planning thought ducks row trip usa australia zoo north brisbane. even hired travel agency avoid mistakes part. boy mistaken. august 25 2014 finally . went local airport two hours early (instructed) sat six hours united airlines boarding gate. told four hour delay due weather chicago. ok not deal breaker since scheduled six hour layover los angeles. ticket agent local airport good thing united. kept track schedule issued new ticket chicago los angeles became obvious going miss scheduled flight. arrived chicago four hours late promptly went united gate flight los angeles find also running four hours late. found another united flight los angeles got standby ticket. flight running three hours late. finally actually got board united airline plane bound chicago. now passengers onboard pilot decides needs refuel. maybe ten minutes announces refuelling truck broken mechanics working . sat waiting refuelled. maybe another hour pilot announces going taxi international terminal refuel. well now 's clear 'm going miss connecting flight can't get off plane. fast forward - arrived los angeles 2.30 flight brisbane australia left shortly midnight. asked united employee gate get terminal bluntly said airport basically closed 4 said sleep plastic chairs . can't blame anyone weather delays refueling fiasco chicago unacceptable. rude united employees unacceptable.
united-airlines, Bad Flight, ua5260 iah-lit. uncomfortable seats unacceptable number delays houston. lack concern inconvenience caused passengers unacceptable. tactics sign pure greed. will make point never fly airline .
united-airlines, Customer Service Issue, pdx mry round trip sept 3rd 10th via san francisco via la. consistently delayed flights /mry cannot find plane. september 3rd changed gates twice making difficult senior get . today september 10th delaying reason. means 'll miss la connection flight will arrive plane leaves airport. 'm going back alaska can schedule planes flights.
united-airlines, Delayed Flight, pdx mry round trip sept 3rd 10th via san francisco via la. consistently delayed flights /mry cannot find plane. september 3rd changed gates twice making difficult senior get . today september 10th delaying reason. means 'll miss la connection flight will arrive plane leaves airport. 'm going back alaska can schedule planes flights.
united-airlines, Can't Tell, lhr-sfo. connecting flight brussels brussels airlines maybe 4 5 folks flight going sfo flight. brussels flight late connecting time tight lhr (scheduled 70 minutes like 25 late flight go security get us). brussels airlines not transferred star alliance terminal 2 yet united lives mad dash across terminal 1. got gate going security-one agents said don't worry holding flight minutes us. ('s good service). usual flight attendants ua generally friendly polite not formal like european asian airlines fine . food reasonably good; chicken dish lunch quite tasty actually. overall nice easy flight working sweat running gate.
united-airlines, Flight Attendant, lhr-sfo. connecting flight brussels brussels airlines maybe 4 5 folks flight going sfo flight. brussels flight late connecting time tight lhr (scheduled 70 minutes like 25 late flight go security get us). brussels airlines not transferred star alliance terminal 2 yet united lives mad dash across terminal 1. got gate going security-one agents said don't worry holding flight minutes us. ('s good service). usual flight attendants ua generally friendly polite not formal like european asian airlines fine . food reasonably good; chicken dish lunch quite tasty actually. overall nice easy flight working sweat running gate.
united-airlines, Cancelled Flight, say extremely hesitant reading reviews site due fly ua 22nd august 2014. 5 flights covering 3 week period flew glasgow - newark- las vegas - san fran - san diego back newark - glasgow totally happy service provided family . experienced no delays cabin crew couldn't nicer pilots seemed go way improve passenger comfort. seating within plane large enough economy flight entertainment excellent international flight glasgow. no issues flights delays happen deal part every day travel 'm sure every airline experiences . will definitely recommending ua anyone asks.
united-airlines, Flight Attendant, say extremely hesitant reading reviews site due fly ua 22nd august 2014. 5 flights covering 3 week period flew glasgow - newark- las vegas - san fran - san diego back newark - glasgow totally happy service provided family . experienced no delays cabin crew couldn't nicer pilots seemed go way improve passenger comfort. seating within plane large enough economy flight entertainment excellent international flight glasgow. no issues flights delays happen deal part every day travel 'm sure every airline experiences . will definitely recommending ua anyone asks.
united-airlines, Flight Booking Problems, just returned usa flying ways united. 3rd flight year flying united sfo connecting acv (eureka). united commercial airline flying acv. food never great 's pretty much norm airlines guess. inflight entertainment perfect personal screens (777 aircraft flying 747 just multi screen). silver mileage plus member currently gain access economy plus free charge bonus along extra benefits silver mileage plus member. outbound flight time three seats stretch across great. returning sfo lhr crew london based. service base crew worst experienced cabin crew. 've even flown us airways couple times past anyone flow us airways will know scratchy service even us airways cabin crew offered better service witnessed london base crew united. crew looked like didn't want drinks service twice 10 hour flight food awful. breakfast just croissant couple chunks melon even bother. maybe united send wyr surveys passengers way get broad idea customers experience. however 'm not flying united cheap smiles attractive cabin crew 1st class service flying united airline miles premier service mileage plus airline can get final destination rest just extra.
united-airlines, Food, just returned usa flying ways united. 3rd flight year flying united sfo connecting acv (eureka). united commercial airline flying acv. food never great 's pretty much norm airlines guess. inflight entertainment perfect personal screens (777 aircraft flying 747 just multi screen). silver mileage plus member currently gain access economy plus free charge bonus along extra benefits silver mileage plus member. outbound flight time three seats stretch across great. returning sfo lhr crew london based. service base crew worst experienced cabin crew. 've even flown us airways couple times past anyone flow us airways will know scratchy service even us airways cabin crew offered better service witnessed london base crew united. crew looked like didn't want drinks service twice 10 hour flight food awful. breakfast just croissant couple chunks melon even bother. maybe united send wyr surveys passengers way get broad idea customers experience. however 'm not flying united cheap smiles attractive cabin crew 1st class service flying united airline miles premier service mileage plus airline can get final destination rest just extra.
united-airlines, Flight Attendant, just returned usa flying ways united. 3rd flight year flying united sfo connecting acv (eureka). united commercial airline flying acv. food never great 's pretty much norm airlines guess. inflight entertainment perfect personal screens (777 aircraft flying 747 just multi screen). silver mileage plus member currently gain access economy plus free charge bonus along extra benefits silver mileage plus member. outbound flight time three seats stretch across great. returning sfo lhr crew london based. service base crew worst experienced cabin crew. 've even flown us airways couple times past anyone flow us airways will know scratchy service even us airways cabin crew offered better service witnessed london base crew united. crew looked like didn't want drinks service twice 10 hour flight food awful. breakfast just croissant couple chunks melon even bother. maybe united send wyr surveys passengers way get broad idea customers experience. however 'm not flying united cheap smiles attractive cabin crew 1st class service flying united airline miles premier service mileage plus airline can get final destination rest just extra.
united-airlines, Damaged Luggage, took flight shanghai sfo onward las. return trip las sfo hong kong. 1) old planes - planes old don't even get personal tv. remember flying 1990s just like inflight entertainment runs large monitor front. anyone near screens ever going sleep long flights? 2) food just bad. need pay alcoholic drinks. really? can't price ticket? 3) check las nightmare. auto check-machines don't really work require lot manual intervention staff 's probably 2 staff serving 2 dozen machines. 4) seats bad.
united-airlines, Lost Luggage, give united airlines 0 stars . united horrible airline awful customer service unreliable departures dirty airplanes rude stewards. booked ticket 6 months advance bumped different later flight month prior trip. called airline able placed original flight. customer service representative offered no sensical explanation got bumped. wanted ensure not charged mistake. representative assured not . well not case. day flight found double reservations two different flights charged twice. immediately called customer service rectify situation. phone hour situation handled horribly. beyond disappointed disgusted lack professionalism. frequent traveler personal professional purposes will never fly united .
united-airlines, Booking Problems, give united airlines 0 stars . united horrible airline awful customer service unreliable departures dirty airplanes rude stewards. booked ticket 6 months advance bumped different later flight month prior trip. called airline able placed original flight. customer service representative offered no sensical explanation got bumped. wanted ensure not charged mistake. representative assured not . well not case. day flight found double reservations two different flights charged twice. immediately called customer service rectify situation. phone hour situation handled horribly. beyond disappointed disgusted lack professionalism. frequent traveler personal professional purposes will never fly united .
united-airlines, Damaged Luggage, used fly united last trip will last tome fly united. booked trip las vegas flight delayed. united re-routed flight delta. delta offered complimentary tv snacks leg room didn't feel sitting neighbors lap. think united forgotten customer service used reason fly . will now definitely try airlines pick go travel.
united-airlines, Booking Problems, used fly united last trip will last tome fly united. booked trip las vegas flight delayed. united re-routed flight delta. delta offered complimentary tv snacks leg room didn't feel sitting neighbors lap. think united forgotten customer service used reason fly . will now definitely try airlines pick go travel.
united-airlines, Bad Flight, flying cincinnati la 5.30am - got airport 40 minutes prior departure - told us couldn't check bag ('ve flown internationally got bags checked 30 minutes prior flight come - aren't many flights leaving cvg 5 morning) however rebooked us flights arrived la 1.5 hrs later - ok not bad except ticket agent changed outbound flights cancelled son's return flights tried fly home - no flights - luckily another airline return triple connections due agent's mistakes. flights ok everything costs extra now.
united-airlines, Booking Problems, flying cincinnati la 5.30am - got airport 40 minutes prior departure - told us couldn't check bag ('ve flown internationally got bags checked 30 minutes prior flight come - aren't many flights leaving cvg 5 morning) however rebooked us flights arrived la 1.5 hrs later - ok not bad except ticket agent changed outbound flights cancelled son's return flights tried fly home - no flights - luckily another airline return triple connections due agent's mistakes. flights ok everything costs extra now.
united-airlines, Cancelled Flight, flying cincinnati la 5.30am - got airport 40 minutes prior departure - told us couldn't check bag ('ve flown internationally got bags checked 30 minutes prior flight come - aren't many flights leaving cvg 5 morning) however rebooked us flights arrived la 1.5 hrs later - ok not bad except ticket agent changed outbound flights cancelled son's return flights tried fly home - no flights - luckily another airline return triple connections due agent's mistakes. flights ok everything costs extra now.
united-airlines, Bad Flight, flying sacramento dulles airport washington frankfurt apparent united ranks near bottom airline ratings. airbus 320 washington 5+ hour flight brutal. no leg room seats flimsy uncomfortable 's impossible recline seat cramped space. unlawful pack many people limited space. flight attendants tired surly unfriendly. economy row seats right front us economy plus empty flight. husband needed use bathroom sat one economy plus seats finished stretch legs. fa quickly came informed couldn't sit . told waiting husband etc. said rudely needed return assigned seat. many empty seats flight people tried spread get room told no. one man asked sit one seats told no economy plus. don't get attitude. food horrendous! no food service sacramento washington flight inexcusable long flight. aegean air istanbul frankfurt 55 minute flight served hot meal - midnight! 's something wrong picture. washington frankfurt flight served something called crostini. processed lunch meat processed cheese. horrible couldn't eat . airline food never great 's reached new low. united ashamed service. won't fly .
united-airlines, Food, flying sacramento dulles airport washington frankfurt apparent united ranks near bottom airline ratings. airbus 320 washington 5+ hour flight brutal. no leg room seats flimsy uncomfortable 's impossible recline seat cramped space. unlawful pack many people limited space. flight attendants tired surly unfriendly. economy row seats right front us economy plus empty flight. husband needed use bathroom sat one economy plus seats finished stretch legs. fa quickly came informed couldn't sit . told waiting husband etc. said rudely needed return assigned seat. many empty seats flight people tried spread get room told no. one man asked sit one seats told no economy plus. don't get attitude. food horrendous! no food service sacramento washington flight inexcusable long flight. aegean air istanbul frankfurt 55 minute flight served hot meal - midnight! 's something wrong picture. washington frankfurt flight served something called crostini. processed lunch meat processed cheese. horrible couldn't eat . airline food never great 's reached new low. united ashamed service. won't fly .
united-airlines, Flight Attendant, flying sacramento dulles airport washington frankfurt apparent united ranks near bottom airline ratings. airbus 320 washington 5+ hour flight brutal. no leg room seats flimsy uncomfortable 's impossible recline seat cramped space. unlawful pack many people limited space. flight attendants tired surly unfriendly. economy row seats right front us economy plus empty flight. husband needed use bathroom sat one economy plus seats finished stretch legs. fa quickly came informed couldn't sit . told waiting husband etc. said rudely needed return assigned seat. many empty seats flight people tried spread get room told no. one man asked sit one seats told no economy plus. don't get attitude. food horrendous! no food service sacramento washington flight inexcusable long flight. aegean air istanbul frankfurt 55 minute flight served hot meal - midnight! 's something wrong picture. washington frankfurt flight served something called crostini. processed lunch meat processed cheese. horrible couldn't eat . airline food never great 's reached new low. united ashamed service. won't fly .
united-airlines, Late Flight, "travelled singapore san francisco codeshare flight ana (booked tickets). inflight entertainment decent 1st leg flight tokyo presumably just upgraded touch screen high resolution screens. however inflight service horrid even call service begin . flight attendant lashed returned tray (back restroom returning seat thought convenient us hand tray since collecting trays 2 rows mine). ""can please wait"" absolute annoyance utter look disdain grudgingly snatching tray away. flight attendant stepped pillow (fell passenger's seat) pulling trolley conveniently kicked aside bottom passenger seat without bat eyelid. food expect food 'll get low cost carrier. fact 'll better off just cup noodles. first time seen attendants hand food without giving option choose simply ""ran xx option choice"". inflight service scarce no one bothered serving water meals flight landed. 2nd leg tokyo sf huge screen front call inflight entertainment. option pay nominal sum wifi access watch movies smart devices. food poor can get international airline poor service . rude attendants still present spared lashings time round (lady front got reprimanded ridiculous reason). asked make inflight purchase 4 hrs flight scheduled land told attendant charge resting. 2 hrs later asked question answer given. just decided not going let united earn another cent flight attendant finally finished break right plane commenced descent asked like get. note ratings made comparing inflight experience took cathay pacific ana flights singapore sf earlier year last year."
united-airlines, Booking Problems, "travelled singapore san francisco codeshare flight ana (booked tickets). inflight entertainment decent 1st leg flight tokyo presumably just upgraded touch screen high resolution screens. however inflight service horrid even call service begin . flight attendant lashed returned tray (back restroom returning seat thought convenient us hand tray since collecting trays 2 rows mine). ""can please wait"" absolute annoyance utter look disdain grudgingly snatching tray away. flight attendant stepped pillow (fell passenger's seat) pulling trolley conveniently kicked aside bottom passenger seat without bat eyelid. food expect food 'll get low cost carrier. fact 'll better off just cup noodles. first time seen attendants hand food without giving option choose simply ""ran xx option choice"". inflight service scarce no one bothered serving water meals flight landed. 2nd leg tokyo sf huge screen front call inflight entertainment. option pay nominal sum wifi access watch movies smart devices. food poor can get international airline poor service . rude attendants still present spared lashings time round (lady front got reprimanded ridiculous reason). asked make inflight purchase 4 hrs flight scheduled land told attendant charge resting. 2 hrs later asked question answer given. just decided not going let united earn another cent flight attendant finally finished break right plane commenced descent asked like get. note ratings made comparing inflight experience took cathay pacific ana flights singapore sf earlier year last year."
united-airlines, Food, "travelled singapore san francisco codeshare flight ana (booked tickets). inflight entertainment decent 1st leg flight tokyo presumably just upgraded touch screen high resolution screens. however inflight service horrid even call service begin . flight attendant lashed returned tray (back restroom returning seat thought convenient us hand tray since collecting trays 2 rows mine). ""can please wait"" absolute annoyance utter look disdain grudgingly snatching tray away. flight attendant stepped pillow (fell passenger's seat) pulling trolley conveniently kicked aside bottom passenger seat without bat eyelid. food expect food 'll get low cost carrier. fact 'll better off just cup noodles. first time seen attendants hand food without giving option choose simply ""ran xx option choice"". inflight service scarce no one bothered serving water meals flight landed. 2nd leg tokyo sf huge screen front call inflight entertainment. option pay nominal sum wifi access watch movies smart devices. food poor can get international airline poor service . rude attendants still present spared lashings time round (lady front got reprimanded ridiculous reason). asked make inflight purchase 4 hrs flight scheduled land told attendant charge resting. 2 hrs later asked question answer given. just decided not going let united earn another cent flight attendant finally finished break right plane commenced descent asked like get. note ratings made comparing inflight experience took cathay pacific ana flights singapore sf earlier year last year."
united-airlines, Flight Attendant, "travelled singapore san francisco codeshare flight ana (booked tickets). inflight entertainment decent 1st leg flight tokyo presumably just upgraded touch screen high resolution screens. however inflight service horrid even call service begin . flight attendant lashed returned tray (back restroom returning seat thought convenient us hand tray since collecting trays 2 rows mine). ""can please wait"" absolute annoyance utter look disdain grudgingly snatching tray away. flight attendant stepped pillow (fell passenger's seat) pulling trolley conveniently kicked aside bottom passenger seat without bat eyelid. food expect food 'll get low cost carrier. fact 'll better off just cup noodles. first time seen attendants hand food without giving option choose simply ""ran xx option choice"". inflight service scarce no one bothered serving water meals flight landed. 2nd leg tokyo sf huge screen front call inflight entertainment. option pay nominal sum wifi access watch movies smart devices. food poor can get international airline poor service . rude attendants still present spared lashings time round (lady front got reprimanded ridiculous reason). asked make inflight purchase 4 hrs flight scheduled land told attendant charge resting. 2 hrs later asked question answer given. just decided not going let united earn another cent flight attendant finally finished break right plane commenced descent asked like get. note ratings made comparing inflight experience took cathay pacific ana flights singapore sf earlier year last year."
united-airlines, Flight Attendant Complaints, not great. flew newark panama bare bones service even pay watch tiny tv take ipad. minimal service time. transferred copa short flight medillin colombia seemed like first class! arrived told problem return better sort . copa can nothing 'united booking' called united usa find . flight cancelled although no email received. eventually got economy plus gone via houston tight connection made ok. really just get back without frills. live asia country usually great customer service us airlines united particular basic!
united-airlines, Booking Problems, not great. flew newark panama bare bones service even pay watch tiny tv take ipad. minimal service time. transferred copa short flight medillin colombia seemed like first class! arrived told problem return better sort . copa can nothing 'united booking' called united usa find . flight cancelled although no email received. eventually got economy plus gone via houston tight connection made ok. really just get back without frills. live asia country usually great customer service us airlines united particular basic!
united-airlines, Cancelled Flight, not great. flew newark panama bare bones service even pay watch tiny tv take ipad. minimal service time. transferred copa short flight medillin colombia seemed like first class! arrived told problem return better sort . copa can nothing 'united booking' called united usa find . flight cancelled although no email received. eventually got economy plus gone via houston tight connection made ok. really just get back without frills. live asia country usually great customer service us airlines united particular basic!
united-airlines, Bad Flight, trip newark san diego. nightmare began noticed (two friends travelling together) assigned seats not located next . okay . flight attendants pretty friendly drinks served 2 times food not served (5.5 hours flight). option purchase food opinion go without saying complementary food offered long-distance flight. onboard entertainment also not available free. furthermore tv screens not turned off exposed continuing advertising lasted whole flight. finally reached destination san diego tired starving thirsty.
united-airlines, Food, trip newark san diego. nightmare began noticed (two friends travelling together) assigned seats not located next . okay . flight attendants pretty friendly drinks served 2 times food not served (5.5 hours flight). option purchase food opinion go without saying complementary food offered long-distance flight. onboard entertainment also not available free. furthermore tv screens not turned off exposed continuing advertising lasted whole flight. finally reached destination san diego tired starving thirsty.
united-airlines, Flight Attendant, trip newark san diego. nightmare began noticed (two friends travelling together) assigned seats not located next . okay . flight attendants pretty friendly drinks served 2 times food not served (5.5 hours flight). option purchase food opinion go without saying complementary food offered long-distance flight. onboard entertainment also not available free. furthermore tv screens not turned off exposed continuing advertising lasted whole flight. finally reached destination san diego tired starving thirsty.
united-airlines, Bad Flight, flight ua3789 august 27 2014. boarded almost new plane pristine condition comfortable seats (travelling miles paid upgrade premium seating). ready great flight left time. flight crew terrible glares front plane back. almost no eye contact customers rude finger pointing. snack trolley came simply walked past directed comments air front continued - likely sales ! coffee drinks came already past even request drink (weren't really asked see) call back get coffee. went toilet crew simply jerked finger without saying anything gestured seat vacant wait. scowled everyone. time left plane people seats behind across seats near toilets (heard talking well) totally turned off crew. fourth bad experience heard united past year co-workers friends. fact yet hear good experience colleagues. also deplaning gave erroneous information. said connecting flights luggage forwarded not need collect . wrong need collect luggage go customs. fortunately customs officials asking people make sure forwarded luggage. terrible service. flying miles value great plane new comfortable experience pits!
united-airlines, longlines, ywg-ord-ywg: got airport plenty time check united app didn't work use kiosk far united kiosks take longest fill . line security long slow due one lane open (obviously not united's fault still frustrating). united flight winnipeg seldom time either delayed cancelled probably 70% time. no surprise delayed hour half. ended landing chicago 2 hours late. way home mobile check worked whole experience positive. got gate seeing flight time good true . moved gates delayed 40 minutes. flights e145. knew going snug can't really complain since knew flying . flight attendants pleasant. overall will not fly united anywhere chicago denver 'm even hesitant fly united cities non stop.
united-airlines, Cancelled Flight, ywg-ord-ywg: got airport plenty time check united app didn't work use kiosk far united kiosks take longest fill . line security long slow due one lane open (obviously not united's fault still frustrating). united flight winnipeg seldom time either delayed cancelled probably 70% time. no surprise delayed hour half. ended landing chicago 2 hours late. way home mobile check worked whole experience positive. got gate seeing flight time good true . moved gates delayed 40 minutes. flights e145. knew going snug can't really complain since knew flying . flight attendants pleasant. overall will not fly united anywhere chicago denver 'm even hesitant fly united cities non stop.
united-airlines, Flight Attendant, ywg-ord-ywg: got airport plenty time check united app didn't work use kiosk far united kiosks take longest fill . line security long slow due one lane open (obviously not united's fault still frustrating). united flight winnipeg seldom time either delayed cancelled probably 70% time. no surprise delayed hour half. ended landing chicago 2 hours late. way home mobile check worked whole experience positive. got gate seeing flight time good true . moved gates delayed 40 minutes. flights e145. knew going snug can't really complain since knew flying . flight attendants pleasant. overall will not fly united anywhere chicago denver 'm even hesitant fly united cities non stop.
united-airlines, Lost Luggage, sfo-msp-den-sfo. pleasantly surprised legs genuine friendliness interactivity crew. often critical ua regarding crew attitude entirely opposite made trip far pleasant. due status upgraded f msp den. nice bonus.
united-airlines, Late Flight, come united need step things ! others proceeding forward since merger around globe feel ua remained stagnant old ways. club la just abysmal lack proper amenities. recent fight los angeles seattle experienced hour delay wasn't proper dine sale option though flights departure around dinner time. service standards one provided no less done. really wish better alternative united star alliance members travel domestically .
united-airlines, general, "ua977 dxb-iad ""businessfirst"". check boarding smooth professional efficient. unfortunately highlight flight. food mediocre best. filet well done not done well. smoked salmon appetizer salad disappointing-small portion bland. passed dessert. lie flat seats coffin like flat position. service spotty. honestly can't understand legacy carrier. emirates' ceo right said economy product better carrier's business class. total disappointment shouldn't surprised. switching emirates 2015."
united-airlines, Flight Attendant Complaints, man-ewr 24/8/14 flight ua80. never experienced flight crew seemed almost desperate pick fight passengers! 'm sure tired keen get back home aren't paid attend needs passengers? well staff incredibly surly amazed chose serve chicken dinner 10.30am morning! can't even use rationale working destination time zone flying us 3am ! luckily food absolutely inedible wasn't issue end.
united-airlines, Food, man-ewr 24/8/14 flight ua80. never experienced flight crew seemed almost desperate pick fight passengers! 'm sure tired keen get back home aren't paid attend needs passengers? well staff incredibly surly amazed chose serve chicken dinner 10.30am morning! can't even use rationale working destination time zone flying us 3am ! luckily food absolutely inedible wasn't issue end.
united-airlines, Damaged Luggage, atl-ord-lax 27 aug 14 ua3542. united likes change itinerary last minute. reservation atl lax thru denver made went check routed chicago. agonizing trip lasting much long. united doesn't even give basic horrible airplane music rerun tv episodes. pay everything. bad business. not flying united year 2. maybe never.
united-airlines, longlines, unless want hours intimate contact stranger not fly united! small women 60's. united's seat size just fits . window seat medium-large gentleman little round around edges sat next . man not obese. overflowed seat enough every time moved shuffled together butt knee. put half hour excused aisle. paced back plane hour. attendants serving whatever serve saw near hysteria thought returning awaited assigned seat. find solution eventually. united employee flying coach switched . new seat 3 rows front gentleman next watch seat change knowing size overlapping mine cause. conditions set united planning aircraft seats way smaller human population times. know leave flight attendants deal. airline carriers tight heard witnessed united worst.
united-airlines, Flight Attendant, unless want hours intimate contact stranger not fly united! small women 60's. united's seat size just fits . window seat medium-large gentleman little round around edges sat next . man not obese. overflowed seat enough every time moved shuffled together butt knee. put half hour excused aisle. paced back plane hour. attendants serving whatever serve saw near hysteria thought returning awaited assigned seat. find solution eventually. united employee flying coach switched . new seat 3 rows front gentleman next watch seat change knowing size overlapping mine cause. conditions set united planning aircraft seats way smaller human population times. know leave flight attendants deal. airline carriers tight heard witnessed united worst.
united-airlines, Flight Booking Problems, sfo/iah/sjo (san jose costa rica) /iah/sfo first domestic business international flights - 737-900 737-800 - pleasantly surprised service almost perfect (1 fa 1 flight rude forward enough ask whether dessert). new lounge sfo still pretty bad considering 's ua hub supposed represent usa pacific rim adequate (although warned bar closes 10.30pm sharp not good us midnight flights). food 1 flight also not great (overdone tasteless steak) otherwise good - think serve starbucks coffee tasted burnt drink 1/3 cup even though going 30+ hours no sleep time landing costa rica. happy flights unexpectedly given prior experiences carrier.
united-airlines, Late Flight, iad - sav august. flight schedule ways gather unusual. crj 200 equipment designed uncomfortable pretty scruffy around edges. non stop route convenient. fly asian carriers live. fas maybe not professional might sometimes always friendly well turned exquisitely polite. flights take back forth us even impressive. imagine surprise arriving top gangway greeted assigned fa's not inconsiderable rear end. good manners unbundled basic ticket price also?
united-airlines, Customer Service Issue, aug 26 ua 1683 sfo ewr. time departure arrival. younger crew members friendly older ones. regular runs cabin water. captain gave regular updates. direct tv nice option. ua hub hub flights seem work effectively connections especially ewr ord. bad weather ewr causes major problems airlines operating /.
united-airlines, Flight Booking Problems, wife booked flight last minute.com really last minute thing auburn 22nd august 2014. got flight 21st august involved couple stops. flight birmingham uk stopping newark nj washington dulles syracuse (outgoing). first flight supposed leave birmingham 09.00hrs left 3 hrs late due technical trouble. got newark nj late missed 14.50 connection washington dulles. booked us another flight newark syracuse leaving 21.04hrs never turned 22.30 little downpour rain flight delayed never left attica. went tarmac board plane confronted plane looked like something fred flinstone era. tiny dhc8 turbo prop plane buffeted around like roller coaster. trip delayed 12 hours. not even cup tea glass water offered passengers. way back even worse supposed leave syracuse 19.10hrs 2nd september 2014. next thing know rain started fall flight cancelled 24 hours. spend money one night stay hotel. instead going syracuse washington brussels birmingham now go syracuse washington dublin birmingham. won't travelling recommending anyone.
united-airlines, Booking Problems, wife booked flight last minute.com really last minute thing auburn 22nd august 2014. got flight 21st august involved couple stops. flight birmingham uk stopping newark nj washington dulles syracuse (outgoing). first flight supposed leave birmingham 09.00hrs left 3 hrs late due technical trouble. got newark nj late missed 14.50 connection washington dulles. booked us another flight newark syracuse leaving 21.04hrs never turned 22.30 little downpour rain flight delayed never left attica. went tarmac board plane confronted plane looked like something fred flinstone era. tiny dhc8 turbo prop plane buffeted around like roller coaster. trip delayed 12 hours. not even cup tea glass water offered passengers. way back even worse supposed leave syracuse 19.10hrs 2nd september 2014. next thing know rain started fall flight cancelled 24 hours. spend money one night stay hotel. instead going syracuse washington brussels birmingham now go syracuse washington dublin birmingham. won't travelling recommending anyone.
united-airlines, Cancelled Flight, wife booked flight last minute.com really last minute thing auburn 22nd august 2014. got flight 21st august involved couple stops. flight birmingham uk stopping newark nj washington dulles syracuse (outgoing). first flight supposed leave birmingham 09.00hrs left 3 hrs late due technical trouble. got newark nj late missed 14.50 connection washington dulles. booked us another flight newark syracuse leaving 21.04hrs never turned 22.30 little downpour rain flight delayed never left attica. went tarmac board plane confronted plane looked like something fred flinstone era. tiny dhc8 turbo prop plane buffeted around like roller coaster. trip delayed 12 hours. not even cup tea glass water offered passengers. way back even worse supposed leave syracuse 19.10hrs 2nd september 2014. next thing know rain started fall flight cancelled 24 hours. spend money one night stay hotel. instead going syracuse washington brussels birmingham now go syracuse washington dublin birmingham. won't travelling recommending anyone.
united-airlines, Bad Flight, aug 26 ua 1683 sfo ewr. time departure arrival. younger crew members friendly older ones. regular runs cabin water. captain gave regular updates. direct tv nice option. ua hub hub flights seem work effectively connections especially ewr ord. bad weather ewr causes major problems airlines operating /.
united-airlines, longlines, jfk-sfo. ground staff jfk not helpful. connection nrt ana reservation issues efficiently solved staff luggage directly tagged nrt avoiding luggage fees despite two separate reservations. flight ahead schedule departure arrival. service united always warm friendly efficient. 'm big fan service never issue. not polished asian carriers interactive passengers service makes feel home. bob options extensive quality excellent. also frequent beverage runs despite 6-hour flight. ife system wonderful movie choices great recent hollywood movies. system responsive easy use moving map excellent quality. overall pleasant flight united.
united-airlines, Late Flight, "took flight hong kong newark. appalling moment stepped plane. staff unwelcoming. seat behind exit row empty - row empty seeing sitting family split shoddy seating arrangements asked able use exit row. response (aggressive tone) no! want sit now designated premium economy extra usd 170 can pay credit card! note economy / coach section. stewardess made big deal slamming dining trays seats ""seal off section"" - made incredibly unpleasant start flight. aside small seats lack leg room dinner came round politely requested cup tea. cup tea passed without milk sugar. politely asked milk sugar. stopped - glared snapped - ""well told asked tea"". stage family sharing row finding staff rude verging comical. top off spent thousands dollars flight learn no free alcohol. don't get wrong can go drink 16 hours small touch offer alcoholic beverage part service. anyway absolute shambles shall not make mistake flying united ."
united-airlines, Food, "took flight hong kong newark. appalling moment stepped plane. staff unwelcoming. seat behind exit row empty - row empty seeing sitting family split shoddy seating arrangements asked able use exit row. response (aggressive tone) no! want sit now designated premium economy extra usd 170 can pay credit card! note economy / coach section. stewardess made big deal slamming dining trays seats ""seal off section"" - made incredibly unpleasant start flight. aside small seats lack leg room dinner came round politely requested cup tea. cup tea passed without milk sugar. politely asked milk sugar. stopped - glared snapped - ""well told asked tea"". stage family sharing row finding staff rude verging comical. top off spent thousands dollars flight learn no free alcohol. don't get wrong can go drink 16 hours small touch offer alcoholic beverage part service. anyway absolute shambles shall not make mistake flying united ."
united-airlines, Flight Attendant, "took flight hong kong newark. appalling moment stepped plane. staff unwelcoming. seat behind exit row empty - row empty seeing sitting family split shoddy seating arrangements asked able use exit row. response (aggressive tone) no! want sit now designated premium economy extra usd 170 can pay credit card! note economy / coach section. stewardess made big deal slamming dining trays seats ""seal off section"" - made incredibly unpleasant start flight. aside small seats lack leg room dinner came round politely requested cup tea. cup tea passed without milk sugar. politely asked milk sugar. stopped - glared snapped - ""well told asked tea"". stage family sharing row finding staff rude verging comical. top off spent thousands dollars flight learn no free alcohol. don't get wrong can go drink 16 hours small touch offer alcoholic beverage part service. anyway absolute shambles shall not make mistake flying united ."
